strategy,symbol,name,market,signalDate,intendedEntryDate,signalType,priority,holdScore,status,statusReason,tradeId
final_trend_runner_global_regime,JPM,JPMorgan Chase & Co.,stock,1997-05-12,1997-05-13,Pullback,2,82.62340695618117,executed,,215
final_trend_runner_global_regime,BHP,BHP Group Limited,adr,1997-05-13,1997-05-14,Pullback + Breakout,1,97.61904761904762,executed,,216
final_trend_runner_global_regime,JPM,JPMorgan Chase & Co.,stock,1997-05-20,1997-05-21,Pullback,2,82.90660699432021,executed,,217
final_trend_runner_global_regime,COP,ConocoPhillips,stock,1997-05-30,1997-06-02,Pullback,2,95.30345590627998,executed,,218
final_trend_runner_global_regime,BA,Boeing Company,stock,1997-06-04,1997-06-05,Pullback + Breakout,1,96.53654378755647,executed,,219
final_trend_runner_global_regime,LOW,"Lowe's Companies, Inc.",stock,1997-07-02,1997-07-03,Pullback,2,89.85048185941044,executed,,220
final_trend_runner_global_regime,MCD,McDonald's Corporation,stock,1997-07-11,1997-07-14,Pullback,2,99.70521541950113,executed,,221
final_trend_runner_global_regime,NKE,"NIKE, Inc.",stock,1997-07-23,1997-07-24,Pullback,2,99.95464852607711,executed,,222
final_trend_runner_global_regime,TXN,Texas Instruments Incorporated,stock,1997-07-23,1997-07-24,Pullback,2,70.02367473318519,executed,,223
final_trend_runner_global_regime,DIS,The Walt Disney Company,stock,1997-07-28,1997-07-29,Pullback,2,96.66666666666667,executed,,224
final_trend_runner_global_regime,TMO,Thermo Fisher Scientific Inc.,stock,1997-08-21,1997-08-22,Pullback,2,96.87074829931973,executed,,225
final_trend_runner_global_regime,DIS,The Walt Disney Company,stock,1997-09-02,1997-09-03,Pullback,2,96.66666666666667,executed,,226
final_trend_runner_global_regime,ABT,Abbott Laboratories,stock,1997-09-12,1997-09-15,Pullback,2,99.13832199546485,executed,,227
final_trend_runner_global_regime,MRK,"Merck & Co., Inc.",stock,1997-09-16,1997-09-17,Pullback,2,97.07482993197279,executed,,229
final_trend_runner_global_regime,PG,Procter & Gamble Company,stock,1997-09-16,1997-09-17,Pullback,2,100,executed,,228
final_trend_runner_global_regime,DIS,The Walt Disney Company,stock,1997-09-16,1997-09-17,Pullback,2,96.66666666666667,executed,,230
final_trend_runner_global_regime,UL,Unilever PLC,adr,1997-09-18,1997-09-19,Pullback,2,98.0952380952381,executed,,231
final_trend_runner_global_regime,LOW,"Lowe's Companies, Inc.",stock,1997-09-29,1997-09-30,Pullback,2,90.21329365079364,executed,,233
final_trend_runner_global_regime,BA,Boeing Company,stock,1997-09-29,1997-09-30,Pullback,2,97.20671781431241,executed,,232
final_trend_runner_global_regime,NVO,Novo Nordisk A/S,adr,1997-09-30,1997-10-01,Pullback + Breakout,1,96.05654761904762,executed,,234
final_trend_runner_global_regime,TM,Toyota Motor Corporation,adr,1997-10-01,1997-10-02,Pullback,2,70.4354714849742,executed,,235
final_trend_runner_global_regime,BAC,Bank of America Corporation,stock,1997-10-07,1997-10-08,Pullback + Breakout,1,96.53061224489797,executed,,236
final_trend_runner_global_regime,LOW,"Lowe's Companies, Inc.",stock,1997-10-09,1997-10-10,Pullback,2,90.56831065759637,executed,,237
final_trend_runner_global_regime,JNJ,Johnson & Johnson,stock,1997-10-13,1997-10-14,Pullback,2,100,executed,,238
final_trend_runner_global_regime,DIS,The Walt Disney Company,stock,1997-10-29,1997-10-30,Pullback,2,97.09750566893425,executed,,239
final_trend_runner_global_regime,BP,BP p.l.c.,adr,1997-10-31,1997-11-03,Reentrada,4,96.11214290666331,executed,,240
final_trend_runner_global_regime,WMT,Walmart Inc.,stock,1997-11-03,1997-11-04,Reentrada,4,91.46157173450425,executed,,245
final_trend_runner_global_regime,PG,Procter & Gamble Company,stock,1997-11-03,1997-11-04,Pullback,2,100,executed,,241
final_trend_runner_global_regime,COP,ConocoPhillips,stock,1997-11-03,1997-11-04,Pullback,2,95.4957390617783,executed,,243
final_trend_runner_global_regime,NVO,Novo Nordisk A/S,adr,1997-11-03,1997-11-04,Pullback,2,96.65178571428571,executed,,242
final_trend_runner_global_regime,UL,Unilever PLC,adr,1997-11-03,1997-11-04,Reentrada,4,98.57142857142857,executed,,244
final_trend_runner_global_regime,DHR,Danaher Corporation,stock,1997-11-05,1997-11-06,Pullback,2,100,executed,,246
final_trend_runner_global_regime,DE,Deere & Company,stock,1997-11-10,1997-11-11,Reentrada,4,97.71478637651006,executed,,247
final_trend_runner_global_regime,TMO,Thermo Fisher Scientific Inc.,stock,1997-11-11,1997-11-12,Reentrada,4,97.61904761904762,executed,,248
final_trend_runner_global_regime,ABT,Abbott Laboratories,stock,1997-11-13,1997-11-14,Pullback,2,99.97732426303855,executed,,249
final_trend_runner_global_regime,BP,BP p.l.c.,adr,1997-11-14,1997-11-17,Pullback,2,96.71060544299874,executed,,250
final_trend_runner_global_regime,XOM,Exxon Mobil Corporation,stock,1997-11-17,1997-11-18,Pullback,2,99.23125652260637,executed,,252
final_trend_runner_global_regime,JNJ,Johnson & Johnson,stock,1997-11-17,1997-11-18,Pullback + Breakout,1,100,executed,,251
final_trend_runner_global_regime,AXP,American Express Company,stock,1997-11-19,1997-11-20,Pullback,2,83.57055953431824,executed,,253
final_trend_runner_global_regime,DE,Deere & Company,stock,1997-11-26,1997-11-28,Pullback,2,97.74029794681573,executed,,254
final_trend_runner_global_regime,JPM,JPMorgan Chase & Co.,stock,1997-12-01,1997-12-02,Pullback,2,87.8051796536534,executed,,255
final_trend_runner_global_regime,BP,BP p.l.c.,adr,1997-12-05,1997-12-08,Pullback,2,97.50550594843835,executed,,256
final_trend_runner_global_regime,MRK,"Merck & Co., Inc.",stock,1997-12-08,1997-12-09,Pullback,2,97.2108843537415,executed,,257
final_trend_runner_global_regime,KO,The Coca-Cola Company,stock,1997-12-12,1997-12-15,Pullback,2,100,executed,,258
final_trend_runner_global_regime,BAC,Bank of America Corporation,stock,1997-12-15,1997-12-16,Pullback,2,97.48299319727892,executed,,259
final_trend_runner_global_regime,TMO,Thermo Fisher Scientific Inc.,stock,1997-12-22,1997-12-23,Pullback + Breakout,1,98.11791383219955,executed,,260
final_trend_runner_global_regime,XOM,Exxon Mobil Corporation,stock,1997-12-29,1997-12-30,Pullback,2,99.62367151975972,executed,,261
final_trend_runner_global_regime,JPM,JPMorgan Chase & Co.,stock,1998-01-05,1998-01-06,Pullback,2,88.48704920766653,executed,,263
final_trend_runner_global_regime,PEP,"PepsiCo, Inc.",stock,1998-01-05,1998-01-06,Pullback,2,100,executed,,262
final_trend_runner_global_regime,TMO,Thermo Fisher Scientific Inc.,stock,1998-01-20,1998-01-21,Reentrada,4,98.52607709750568,executed,,265
final_trend_runner_global_regime,PEP,"PepsiCo, Inc.",stock,1998-01-20,1998-01-21,Pullback + Breakout,1,100,executed,,264
final_trend_runner_global_regime,LMT,Lockheed Martin Corporation,stock,1998-01-21,1998-01-22,Pullback,2,95.55980725623583,executed,,266
final_trend_runner_global_regime,AXP,American Express Company,stock,1998-02-02,1998-02-03,Pullback,2,87.41183081759222,executed,,268
final_trend_runner_global_regime,TMO,Thermo Fisher Scientific Inc.,stock,1998-02-02,1998-02-03,Pullback,2,98.73015873015873,executed,,267
final_trend_runner_global_regime,JPM,JPMorgan Chase & Co.,stock,1998-02-09,1998-02-10,Pullback + Breakout,1,89.23176983675646,executed,,269
final_trend_runner_global_regime,TXN,Texas Instruments Incorporated,stock,1998-02-10,1998-02-11,Pullback,2,75.08536565481927,executed,,270
final_trend_runner_global_regime,XOM,Exxon Mobil Corporation,stock,1998-02-11,1998-02-12,Pullback + Breakout,1,100,executed,,271
final_trend_runner_global_regime,BAC,Bank of America Corporation,stock,1998-02-11,1998-02-12,Pullback,2,98.140589569161,executed,,272
final_trend_runner_global_regime,PEP,"PepsiCo, Inc.",stock,1998-02-12,1998-02-13,Pullback,2,100,executed,,274
final_trend_runner_global_regime,MCD,McDonald's Corporation,stock,1998-02-12,1998-02-13,Pullback + Breakout,1,99.88662131519274,executed,,273
final_trend_runner_global_regime,INTC,Intel Corporation,stock,1998-02-18,1998-02-19,Pullback,2,98.18594104308391,executed,,275
final_trend_runner_global_regime,DE,Deere & Company,stock,1998-02-20,1998-02-23,Pullback,2,97.5628579466515,executed,,276
final_trend_runner_global_regime,CVX,Chevron Corporation,stock,1998-02-24,1998-02-25,Pullback,2,100,executed,,277
final_trend_runner_global_regime,CAT,Caterpillar Inc.,stock,1998-02-25,1998-02-26,Pullback,2,95.2650106124381,executed,,279
final_trend_runner_global_regime,HON,Honeywell International Inc.,stock,1998-02-25,1998-02-26,Pullback,2,99.43310657596372,executed,,278
final_trend_runner_global_regime,BP,BP p.l.c.,adr,1998-02-26,1998-02-27,Pullback,2,99.18438012329588,executed,,280
final_trend_runner_global_regime,SLB,Schlumberger Limited,stock,1998-03-02,1998-03-03,Pullback,2,90.21188446667976,executed,,281
final_trend_runner_global_regime,COP,ConocoPhillips,stock,1998-03-03,1998-03-04,Pullback + Breakout,1,93.9116218597257,executed,,282
final_trend_runner_global_regime,LLY,Eli Lilly and Company,stock,1998-03-06,1998-03-09,Pullback,2,93.98450246444266,executed,,283
final_trend_runner_global_regime,COP,ConocoPhillips,stock,1998-03-18,1998-03-19,Reentrada,4,93.86238847893854,executed,,284
final_trend_runner_global_regime,BA,Boeing Company,stock,1998-03-24,1998-03-25,Reentrada,4,97.14802862488443,executed,,285
final_trend_runner_global_regime,TMO,Thermo Fisher Scientific Inc.,stock,1998-03-31,1998-04-01,Pullback,2,99.45578231292518,executed,,286
final_trend_runner_global_regime,LLY,Eli Lilly and Company,stock,1998-04-20,1998-04-21,Pullback + Breakout,1,94.14230366959467,executed,,287
final_trend_runner_global_regime,TXN,Texas Instruments Incorporated,stock,1998-04-20,1998-04-21,Pullback + Breakout,1,76.16142290249434,executed,,288
final_trend_runner_global_regime,AMAT,"Applied Materials, Inc.",stock,1998-04-20,1998-04-21,Pullback,2,94.37641723356009,executed,,289
final_trend_runner_global_regime,SLB,Schlumberger Limited,stock,1998-04-21,1998-04-22,Pullback + Breakout,1,91.38892995909956,executed,,290
final_trend_runner_global_regime,SLB,Schlumberger Limited,stock,1998-04-28,1998-04-29,Pullback,2,91.63003287454546,executed,,291
final_trend_runner_global_regime,MDT,Medtronic plc,stock,1998-04-29,1998-04-30,Pullback,2,100,executed,,292
final_trend_runner_global_regime,TMO,Thermo Fisher Scientific Inc.,stock,1998-05-01,1998-05-04,Pullback,2,99.88662131519274,executed,,293
final_trend_runner_global_regime,DHR,Danaher Corporation,stock,1998-05-04,1998-05-05,Pullback,2,100,executed,,294
final_trend_runner_global_regime,LLY,Eli Lilly and Company,stock,1998-05-08,1998-05-11,Pullback,2,94.4807091152623,executed,,295
final_trend_runner_global_regime,INTC,Intel Corporation,stock,1998-05-13,1998-05-14,Pullback,2,97.46031746031747,executed,,296
final_trend_runner_global_regime,MDT,Medtronic plc,stock,1998-05-19,1998-05-20,Reentrada,4,100,executed,,297
final_trend_runner_global_regime,WFC,Wells Fargo & Company,stock,1998-05-20,1998-05-21,Pullback,2,100,executed,,299
final_trend_runner_global_regime,NVO,Novo Nordisk A/S,adr,1998-05-20,1998-05-21,Pullback,2,100,executed,,298
final_trend_runner_global_regime,PEP,"PepsiCo, Inc.",stock,1998-05-26,1998-05-27,Pullback,2,100,executed,,300
final_trend_runner_global_regime,HON,Honeywell International Inc.,stock,1998-06-01,1998-06-02,Pullback,2,100,executed,,301
final_trend_runner_global_regime,MRK,"Merck & Co., Inc.",stock,1998-06-05,1998-06-08,Pullback,2,99.38775510204081,executed,,303
final_trend_runner_global_regime,DIS,The Walt Disney Company,stock,1998-06-05,1998-06-08,Pullback,2,99.68253968253968,executed,,302
final_trend_runner_global_regime,SLB,Schlumberger Limited,stock,1998-06-05,1998-06-08,Pullback,2,92.81832038814645,executed,,304
final_trend_runner_global_regime,NVO,Novo Nordisk A/S,adr,1998-06-09,1998-06-10,Pullback,2,100,executed,,305
final_trend_runner_global_regime,CVX,Chevron Corporation,stock,1998-06-12,1998-06-15,Pullback,2,100,executed,,306
final_trend_runner_global_regime,AMGN,Amgen Inc.,stock,1998-06-16,1998-06-17,Reentrada,4,98.61678004535148,executed,,307
final_trend_runner_global_regime,HON,Honeywell International Inc.,stock,1998-06-18,1998-06-19,Pullback,2,100,executed,,308
final_trend_runner_global_regime,LLY,Eli Lilly and Company,stock,1998-06-24,1998-06-25,Pullback,2,94.60442240155683,executed,,309
final_trend_runner_global_regime,DIS,The Walt Disney Company,stock,1998-06-29,1998-06-30,Pullback,2,99.68253968253968,executed,,310
final_trend_runner_global_regime,BP,BP p.l.c.,adr,1998-07-01,1998-07-02,Pullback,2,99.84126984126985,executed,,311
final_trend_runner_global_regime,LLY,Eli Lilly and Company,stock,1998-07-07,1998-07-08,Pullback,2,94.63319110558307,executed,,312
final_trend_runner_global_regime,TXN,Texas Instruments Incorporated,stock,1998-07-07,1998-07-08,Pullback,2,77.59141156462584,executed,,313
final_trend_runner_global_regime,DIS,The Walt Disney Company,stock,1998-07-13,1998-07-14,Pullback,2,99.68253968253968,executed,,314
final_trend_runner_global_regime,NKE,"NIKE, Inc.",stock,1998-07-16,1998-07-17,Reentrada,4,96.25850340136056,executed,,315
final_trend_runner_global_regime,LLY,Eli Lilly and Company,stock,1998-07-17,1998-07-20,Pullback,2,94.6581014780878,executed,,316
final_trend_runner_global_regime,INTC,Intel Corporation,stock,1998-07-30,1998-07-31,Pullback,2,96.71201814058958,executed,,317
final_trend_runner_global_regime,WMT,Walmart Inc.,stock,1998-08-06,1998-08-07,Pullback,2,93.86938788930345,executed,,318
final_trend_runner_global_regime,HD,"The Home Depot, Inc.",stock,1998-08-07,1998-08-10,Pullback,2,100,executed,,319
final_trend_runner_global_regime,LOW,"Lowe's Companies, Inc.",stock,1998-08-07,1998-08-10,Pullback,2,97.70975056689343,executed,,320
final_trend_runner_global_regime,XOM,Exxon Mobil Corporation,stock,1998-08-17,1998-08-18,Pullback,2,100,executed,,321
final_trend_runner_global_regime,DHR,Danaher Corporation,stock,1998-08-18,1998-08-19,Pullback,2,100,executed,,322
final_trend_runner_global_regime,MCD,McDonald's Corporation,stock,1998-08-18,1998-08-19,Pullback,2,100,executed,,323
final_trend_runner_global_regime,MDT,Medtronic plc,stock,1998-08-25,1998-08-26,Pullback,2,100,executed,,324
final_trend_runner_global_regime,JNJ,Johnson & Johnson,stock,1998-09-08,1998-09-09,Pullback + Breakout,1,100,executed,,325
final_trend_runner_global_regime,AMGN,Amgen Inc.,stock,1998-09-11,1998-09-14,Pullback + Breakout,1,99.13832199546485,executed,,326
final_trend_runner_global_regime,MRK,"Merck & Co., Inc.",stock,1998-09-15,1998-09-16,Pullback + Breakout,1,99.38775510204081,executed,,327
final_trend_runner_global_regime,XOM,Exxon Mobil Corporation,stock,1998-09-23,1998-09-24,Pullback,2,100,executed,,332
final_trend_runner_global_regime,WMT,Walmart Inc.,stock,1998-09-23,1998-09-24,Pullback,2,93.86596401287042,executed,,335
final_trend_runner_global_regime,ABT,Abbott Laboratories,stock,1998-09-23,1998-09-24,Pullback + Breakout,1,100,executed,,328
final_trend_runner_global_regime,MDT,Medtronic plc,stock,1998-09-23,1998-09-24,Pullback,2,100,executed,,330
final_trend_runner_global_regime,HD,"The Home Depot, Inc.",stock,1998-09-23,1998-09-24,Pullback,2,100,executed,,329
final_trend_runner_global_regime,LOW,"Lowe's Companies, Inc.",stock,1998-09-23,1998-09-24,Pullback,2,98.0498866213152,executed,,333
final_trend_runner_global_regime,INTC,Intel Corporation,stock,1998-09-23,1998-09-24,Pullback,2,97.32426303854875,executed,,334
final_trend_runner_global_regime,NVO,Novo Nordisk A/S,adr,1998-09-23,1998-09-24,Pullback,2,100,executed,,331
final_trend_runner_global_regime,CVX,Chevron Corporation,stock,1998-09-28,1998-09-29,Pullback,2,100,executed,,336
final_trend_runner_global_regime,WMT,Walmart Inc.,stock,1998-10-15,1998-10-16,Pullback,2,93.84339908134606,executed,,340
final_trend_runner_global_regime,MRK,"Merck & Co., Inc.",stock,1998-10-15,1998-10-16,Pullback,2,99.38775510204081,executed,,338
final_trend_runner_global_regime,ABT,Abbott Laboratories,stock,1998-10-15,1998-10-16,Pullback,2,100,executed,,337
final_trend_runner_global_regime,INTC,Intel Corporation,stock,1998-10-15,1998-10-16,Pullback,2,97.61904761904762,executed,,339
final_trend_runner_global_regime,HD,"The Home Depot, Inc.",stock,1998-10-19,1998-10-20,Pullback,2,100,executed,,341
final_trend_runner_global_regime,LMT,Lockheed Martin Corporation,stock,1998-10-22,1998-10-23,Pullback,2,95.95167233560092,executed,,342
final_trend_runner_global_regime,MDT,Medtronic plc,stock,1998-10-26,1998-10-27,Pullback,2,100,executed,,343
final_trend_runner_global_regime,MCD,McDonald's Corporation,stock,1998-10-28,1998-10-29,Pullback,2,100,executed,,344
final_trend_runner_global_regime,TXN,Texas Instruments Incorporated,stock,1998-10-29,1998-10-30,Pullback,2,78.99801587301587,executed,,345
final_trend_runner_global_regime,PG,Procter & Gamble Company,stock,1998-10-30,1998-11-02,Pullback + Breakout,1,100,executed,,346
final_trend_runner_global_regime,PFE,Pfizer Inc.,stock,1998-11-02,1998-11-03,Pullback,2,100,executed,,348
final_trend_runner_global_regime,UL,Unilever PLC,adr,1998-11-02,1998-11-03,Pullback + Breakout,1,100,executed,,347
final_trend_runner_global_regime,BP,BP p.l.c.,adr,1998-11-04,1998-11-05,Pullback + Breakout,1,100,executed,,349
final_trend_runner_global_regime,WFC,Wells Fargo & Company,stock,1998-11-05,1998-11-06,Pullback + Breakout,1,100,executed,,350
final_trend_runner_global_regime,DHR,Danaher Corporation,stock,1998-11-12,1998-11-13,Breakout,3,100,executed,,352
final_trend_runner_global_regime,CVX,Chevron Corporation,stock,1998-11-12,1998-11-13,Pullback,2,100,executed,,351
final_trend_runner_global_regime,LOW,"Lowe's Companies, Inc.",stock,1998-11-18,1998-11-19,Pullback + Breakout,1,97.75510204081633,executed,,353
final_trend_runner_global_regime,AMAT,"Applied Materials, Inc.",stock,1998-11-20,1998-11-23,Pullback,2,93.21995464852608,executed,,354
final_trend_runner_global_regime,LMT,Lockheed Martin Corporation,stock,1998-11-23,1998-11-24,Pullback,2,96.15575396825398,executed,,355
final_trend_runner_global_regime,AXP,American Express Company,stock,1998-12-02,1998-12-03,Pullback,2,90.827335696081,executed,,356
final_trend_runner_global_regime,HON,Honeywell International Inc.,stock,1998-12-04,1998-12-07,Pullback,2,99.84126984126985,executed,,358
